,id,tag,entropy,KL_div,norm_entropy_diff
334,334,futuristic,6.302053173508355,6.78490398443215,0.14806540071725313
335,335,intelligent,6.818432831634264,4.147781060263071,0.07825930974795818
336,336,uma thurman,5.456809024139659,9.13846706802021,0.2623285965143826
337,337,underdog,6.411588246106118,6.119769983055305,0.13325804895239457
338,338,jim carrey,5.217199219143618,9.721110379255787,0.2947199263847206
339,339,poignant,6.532336873651081,5.889467427296442,0.11693480781347661
340,340,sexy,6.262451781032531,7.039369435530989,0.15341886180383238
341,341,conspiracy,6.525056317060535,5.324798670588507,0.11791902008378803
342,342,political,6.537253945241485,5.661858144065824,0.11627010009050398
343,343,satire,6.798610384769085,3.330410064528639,0.08093898062059994
344,344,unique,6.643665651871076,5.290521877989955,0.10188497636169139
345,345,crude humor,5.786009380918516,8.636829020887895,0.21782608815487245
346,346,sexual,5.787653948626882,8.627260848846538,0.2176037694766504
347,347,stupid,6.949120351754848,2.6312410554859404,0.06059249275675782
348,348,coming of age,6.812038570041143,3.1872630913809434,0.07912370941867879
349,349,coming-of-age,5.677957709637794,8.884575731715561,0.23243290830379343
350,350,john hughes,3.068850320722447,11.764446600944549,0.5851415885804186
351,351,teen,6.250646951754085,6.457707290117347,0.15501468180471872
352,352,teen movie,5.584684565365443,8.6368034815254,0.24504191311567614
353,353,high school,6.469585931305749,4.858184296489224,0.12541770972650887
354,354,reese witherspoon,4.686201722136965,10.193870211717153,0.36650211028220536
355,355,stereotypes,6.236052511681756,7.054183740012283,0.1569876115964003
356,356,guilty pleasure,5.681187793864785,8.795477646783933,0.23199625370317234
357,357,1980s,6.770417058618783,3.9561596428703973,0.08475025757352578
358,358,breaking the fourth wall,5.539271828221205,8.97425880234661,0.251180973030934
359,359,charming,6.017189006091566,8.125993115900734,0.18657438082843375
360,360,rebellion,6.370831837157711,6.613857441762832,0.13876764939049036
361,361,complicated,6.061903741887267,8.09899989634015,0.18052967928858019
362,362,tolkien,4.419938211977032,11.225725291298545,0.40249658550898915
363,363,cloning,5.1309180726438965,9.823141717482617,0.3063837273627716
364,364,immortality,5.582753085559427,8.92215650567692,0.2453030176207091
365,365,hilarious,6.614042685462477,4.280438831125283,0.10588951731398966
366,366,sex,6.697965877061154,3.43532917505123,0.09454447330425378
367,367,sex comedy,2.941049785497586,11.639396651358748,0.6024181323935679
368,368,steve carell,5.146688363663083,10.01777688479818,0.3042518417391339
369,369,jonah hill,5.434162783829874,9.407640021684204,0.2653899981135756
370,370,marijuana,6.109219811020873,7.2294405629800895,0.17413331999310117
371,371,quotable,6.736315683570619,4.787815170452998,0.08936020618658623
372,372,stoner movie,5.096303347358047,9.853913707086566,0.3110630725386654
373,373,video games,4.722595322500975,10.333811037870245,0.3615822902665788
374,374,underrated,6.692178899434388,4.7046330651842805,0.09532677810711425
375,375,emma stone,5.017184148986749,10.045167845564574,0.32175869517215394
376,376,teacher,6.468802289121346,5.359465194565092,0.1255236453433579
377,377,hawaii,4.95293256960585,9.576752387963904,0.33044445868859795
378,378,jason segel,3.7580262296935367,11.184589691010427,0.4919762683776774
379,379,mila kunis,4.5609298586285,10.468617106966613,0.38343681900350207
380,380,paul rudd,4.87724930717243,10.426739776398218,0.3406755989342352
381,381,cia,5.963863011334462,7.930070489485583,0.19378318385245769
382,382,father daughter relationship,6.552871987227976,5.412966083321877,0.11415879604799373
383,383,gritty,6.741690985682682,4.750127885322394,0.0886335531856064
384,384,buddy movie,5.621774754091765,8.764251772464684,0.24002792573729126
385,385,silly,6.864359033675766,3.0510998333212536,0.0720508377697658
386,386,spoof,5.733302859528386,8.196991278868158,0.22495114850327486
387,387,will ferrell,4.728507076653324,10.61995351454578,0.3607831177165897
388,388,geeky,5.777626545506065,9.043114965569853,0.2189593105081812
389,389,jason bateman,4.6405456421867015,10.40196261111928,0.37267406616806714
390,390,jennifer aniston,4.2481499545135275,10.78074074609912,0.4257195505101202
391,391,weak ending,5.7543577620522575,8.640749497880659,0.22210486976668564
392,392,absurd,6.473939475213944,5.5843152714291175,0.12482918173685638
393,393,travel,5.966814402763933,7.544996934192096,0.19338420396359193
394,394,feminism,6.364417600983803,6.112401586667362,0.1396347492981037
395,395,romantic comedy,5.985141256549397,7.403104192792101,0.19090671283396038
396,396,woody harrelson,5.582163586114458,9.014626112747758,0.24538270831191727
397,397,uplifting,6.331262250367594,7.056831883296079,0.14411681086813868
398,398,sibling relationship,6.784344181075253,3.68897249542807,0.08286753821803203
399,399,bad writing,5.884839569248536,8.374529084969472,0.20446586180103782
400,400,dinosaurs,4.399388224150721,10.546230238646249,0.40527460802991416
401,401,disaster,5.611690352011873,8.511045922573985,0.2413911720965974
402,402,predictable,7.106470234229549,1.3929536520608492,0.03932136009847127
403,403,unrealistic,6.8870319626303305,3.5755438903335848,0.06898582830195132
404,404,slasher,5.500130950819561,9.042447090568722,0.25647218000533994
405,405,detective,6.472160334305216,5.400815546266513,0.1250696925125376
406,406,1930s,6.25092210215197,6.768404081254605,0.15497748596750338
407,407,church,5.764084165473489,7.958393678981386,0.2207900189755242
